Date,Salesperson,Customer,Car Make,Car Year,Original manufacture sale,Car Tax rate,Gov Income,Profit Rate,Profit Income,Sale Price,Commission Rate,Commission Earned,Company Revenue
8/31/2009,David Williams,Customer_72966,Mazda,2015,14717.628,0.15,2207.6442,0.25,4231.31805,21156.59,0.14,2961.922635,3477.039365
4/28/2009,Christopher Martinez,Customer_72983,Chevrolet,2020,23818.41,0.15,3572.7615,0.25,6847.792875,34238.96,0.05,1711.948219,8708.601781
6/7/2009,Kevin Lewis,Customer_72989,BMW,2022,32770.008,0.15,4915.5012,0.25,9421.3773,47106.89,0.08,3768.55092,10568.33108
7/18/2015,David Williams,Customer_72991,Tesla,2024,57981.456,0.15,8697.2184,0.25,16669.6686,83348.34,0.04,3333.93372,22032.95028
1/6/2015,Joseph Scott,Customer_72992,BMW,2018,65376.3,0.15,9806.445,0.25,18795.68625,93978.43,0.1,9397.843125,19204.28688
5/22/2009,Anthony Hernandez,Customer_72997,Chevrolet,2021,24784.41,0.15,3717.6615,0.25,7125.517875,35627.59,0.07,2493.931256,8349.248744
10/20/2009,Jessica Brown,Customer_73009,Nissan,2024,15099.276,0.15,2264.8914,0.25,4341.04185,21705.21,0.06,1302.312555,5303.621445
7/24/2015,Susan Martinez,Customer_73018,Toyota,2020,24160.092,0.15,3624.0138,0.25,6946.02645,34730.13,0.03,1041.903968,9528.134032
8/27/2009,Emily Johnson,Customer_73056,BMW,2022,64538.682,0.15,9680.8023,0.25,18554.87108,92774.36,0.09,8349.691984,19885.98602
9/29/2009,Anthony Hernandez,Customer_73070,Nissan,2022,31495.134,0.15,4724.2701,0.25,9054.851025,45274.26,0.13,5885.653166,7893.472834
1/7/2015,David Williams,Customer_73074,Honda,2019,19246.632,0.15,2886.9948,0.25,5533.4067,27667.03,0.06,1660.02201,6760.37599
7/8/2015,Kevin Lewis,Customer_73076,Lamborghini,2024,255664.746,0.15,38349.7119,0.25,73503.61448,367518.07,0.03,11025.54217,100827.7818
7/20/2015,Linda Anderson,Customer_73077,Mazda,2023,17383.248,0.15,2607.4872,0.25,4997.6838,24988.42,0.08,1999.07352,5606.09848
10/31/2009,Karen Green,Customer_73081,Mazda,2018,28768.17,0.15,4315.2255,0.25,8270.848875,41354.24,0.15,6203.136656,6382.933344
2/6/2009,Emily Johnson,Customer_73086,Mazda,2023,24899.652,0.15,3734.9478,0.25,7158.64995,35793.25,0.14,5011.054965,5882.543035
9/22/2009,Donna Lee,Customer_73087,Mazda,2023,18962.712,0.15,2844.4068,0.25,5451.7797,27258.9,0.03,817.766955,7478.421045
11/20/2015,James Miller,Customer_73091,Honda,2022,26760.132,0.15,4014.0198,0.25,7693.53795,38467.69,0.14,5385.476565,6322.081435
12/17/2009,Daniel Taylor,Customer_73107,Honda,2024,25554.06,0.15,3833.109,0.25,7346.79225,36733.96,0.02,734.679225,10445.22078
5/26/2009,Jessica Brown,Customer_73110,Honda,2017,14626.188,0.15,2193.9282,0.25,4205.02905,21025.15,0.02,420.502905,5978.459095
10/19/2009,Barbara Garcia,Customer_73124,Honda,2017,33659.988,0.15,5048.9982,0.25,9677.24655,48386.23,0.13,6290.210258,8436.031742
9/26/2015,Matthew White,Customer_73144,Tesla,2021,55985.292,0.15,8397.7938,0.25,16095.77145,80478.86,0.11,8852.674298,15640.8937
9/12/2009,Emily Johnson,Customer_73168,Tesla,2022,52557.33,0.15,7883.5995,0.25,15110.23238,75551.16,0.07,5288.581331,17705.24867
7/11/2015,Jessica Brown,Customer_73179,Honda,2017,12799.98,0.15,1919.997,0.25,3679.99425,18399.97,0.02,367.999425,5231.990575
10/24/2015,Jacob Walker,Customer_73185,Toyota,2024,31732.56,0.15,4759.884,0.25,9123.111,45615.56,0.08,3649.2444,10233.7556
9/17/2015,Mary Butler,Customer_73201,Honda,2020,20115.408,0.15,3017.3112,0.25,5783.1798,28915.9,0.06,1734.95394,7065.53806
5/9/2009,Michael Jones,Customer_73202,Mercedes,2020,435059.004,0.15,65258.8506,0.25,125079.4637,625397.32,0.07,43777.81228,146560.5037
12/5/2015,Linda Anderson,Customer_73209,Tesla,2020,36299.664,0.15,5444.9496,0.25,10436.1534,52180.77,0.08,4174.46136,11706.64464
12/2/2015,Jessica Brown,Customer_73219,Chevrolet,2022,22613.37,0.15,3392.0055,0.25,6501.343875,32506.72,0.15,4876.007906,5017.342094
8/19/2009,Dorothy Hall,Customer_73221,Tesla,2023,57765.792,0.15,8664.8688,0.25,16607.6652,83038.33,0.12,9964.59912,15307.93888
8/6/2015,James Miller,Customer_73223,Nissan,2015,12699.54,0.15,1904.931,0.25,3651.11775,18255.59,0.05,912.7794375,4643.270563
5/12/2015,Barbara Garcia,Customer_73234,Nissan,2023,26420.946,0.15,3963.1419,0.25,7596.021975,37980.11,0.09,3418.209889,8140.954111
4/24/2015,Dorothy Hall,Customer_73256,BMW,2019,32286.06,0.15,4842.909,0.25,9282.24225,46411.21,0.02,928.224225,13196.92578
6/3/2009,Ryan Robinson,Customer_73259,Mazda,2017,14747.364,0.15,2212.1046,0.25,4239.86715,21199.34,0.02,423.986715,6027.989285
8/27/2009,James Miller,Customer_73260,Mercedes,2017,187261.932,0.15,28089.2898,0.25,53837.80545,269189.03,0.06,16151.34164,65775.75636
8/18/2015,Nancy King,Customer_73262,Tesla,2016,45028.404,0.15,6754.2606,0.25,12945.66615,64728.33,0.14,9061.966305,10637.9597
11/24/2009,Kevin Lewis,Customer_73267,Honda,2017,17847.672,0.15,2677.1508,0.25,5131.2057,25656.03,0.13,3335.283705,4473.074295
8/26/2009,Christopher Martinez,Customer_73270,BMW,2023,45231.552,0.15,6784.7328,0.25,13004.0712,65020.36,0.14,9102.84984,10685.95816
9/1/2009,Sandra Moore,Customer_73271,Nissan,2022,24966.18,0.15,3744.927,0.25,7177.77675,35888.88,0.06,2153.333025,8769.366975
12/25/2009,Joseph Scott,Customer_73298,Nissan,2023,27849.15,0.15,4177.3725,0.25,8006.630625,40033.15,0.05,2001.657656,10182.34234
5/1/2009,Elizabeth Thomas,Customer_73345,Toyota,2019,16977.186,0.15,2546.5779,0.25,4880.940975,24404.7,0.09,2196.423439,5231.090561
6/26/2015,Ryan Robinson,Customer_73360,Honda,2022,13035.984,0.15,1955.3976,0.25,3747.8454,18739.23,0.04,749.56908,4953.67692
4/2/2009,Emily Johnson,Customer_73371,Honda,2021,23317.032,0.15,3497.5548,0.25,6703.6467,33518.23,0.06,2011.09401,8190.10399
7/24/2015,Sandra Moore,Customer_73380,Toyota,2015,18859.392,0.15,2828.9088,0.25,5422.0752,27110.38,0.02,542.20752,7708.78048
7/8/2015,Margaret Lopez,Customer_73402,Nissan,2018,28975.59,0.15,4346.3385,0.25,8330.482125,41652.41,0.05,2082.620531,10594.19947
9/29/2009,Donna Lee,Customer_73437,Mazda,2017,15010.38,0.15,2251.557,0.25,4315.48425,21577.42,0.1,2157.742125,4409.297875
9/5/2009,Daniel Taylor,Customer_73451,Honda,2018,14025.96,0.15,2103.894,0.25,4032.4635,20162.32,0.11,2217.854925,3918.505075
5/22/2009,Mary Butler,Customer_73455,Nissan,2015,15362.1,0.15,2304.315,0.25,4416.60375,22083.02,0.01,220.8301875,6500.089813
8/28/2015,Jessica Brown,Customer_73463,BMW,2021,48095.04,0.15,7214.256,0.25,13827.324,69136.62,0.12,8296.3944,12745.1856
11/27/2009,Joseph Scott,Customer_73470,BMW,2024,40482.702,0.15,6072.4053,0.25,11638.77683,58193.88,0.13,7565.204936,10145.97306
1/28/2015,Nancy King,Customer_73500,Honda,2017,19889.856,0.15,2983.4784,0.25,5718.3336,28591.67,0.12,3431.00016,5270.81384
8/24/2015,Richard Pierce,Customer_73531,Honda,2015,27978.912,0.15,4196.8368,0.25,8043.9372,40219.69,0.06,2413.18116,9827.59684
1/15/2015,William Young,Customer_73539,Honda,2021,30409.392,0.15,4561.4088,0.25,8742.7002,43713.5,0.04,1748.54004,11555.56796
9/7/2015,Michael Jones,Customer_73547,Nissan,2017,22762.548,0.15,3414.3822,0.25,6544.23255,32721.16,0.11,3599.327903,6359.284097
8/16/2015,Linda Anderson,Customer_73551,Honda,2015,26213.796,0.15,3932.0694,0.25,7536.46635,37682.33,0.02,753.646635,10714.88737
5/18/2009,Jennifer Davis,Customer_73558,Chevrolet,2016,25907.46,0.15,3886.119,0.25,7448.39475,37241.97,0.06,2234.518425,9099.991575
4/15/2015,Matthew White,Customer_73568,Toyota,2017,16085.304,0.15,2412.7956,0.25,4624.5249,23122.62,0.08,1849.80996,5187.50604
7/5/2009,Jacob Walker,Customer_73569,Nissan,2024,30872.712,0.15,4630.9068,0.25,8875.9047,44379.52,0.06,2662.77141,10844.03659
1/14/2009,Jessica Brown,Customer_73600,Nissan,2019,17226.144,0.15,2583.9216,0.25,4952.5164,24762.58,0.07,1733.38074,5803.05526
6/7/2015,William Young,Customer_73605,Chevrolet,2018,15712.38,0.15,2356.857,0.25,4517.30925,22586.55,0.06,1355.192775,5518.977225
7/4/2015,Patricia Wilson,Customer_73626,Honda,2017,18769.212,0.15,2815.3818,0.25,5396.14845,26980.74,0.11,2967.881648,5243.646352
6/16/2015,Karen Green,Customer_73631,Tesla,2018,40577.382,0.15,6086.6073,0.25,11665.99733,58329.99,0.11,6416.298529,11336.30947
4/29/2009,Nancy King,Customer_73634,Honda,2020,28382.64,0.15,4257.396,0.25,8160.009,40800.05,0.04,1632.0018,10785.4082
1/16/2015,James Miller,Customer_73643,Tesla,2021,59975.52,0.15,8996.328,0.25,17242.962,86214.81,0.1,8621.481,17617.809
6/7/2015,Edward Adams,Customer_73665,BMW,2020,55025.064,0.15,8253.7596,0.25,15819.7059,79098.53,0.14,11073.79413,12999.67187
6/17/2009,Jennifer Davis,Customer_73671,Mazda,2016,18052.65,0.15,2707.8975,0.25,5190.136875,25950.68,0.05,1297.534219,6600.495781
11/24/2009,Margaret Lopez,Customer_73694,Nissan,2023,23717.31,0.15,3557.5965,0.25,6818.726625,34093.63,0.09,3068.426981,7307.893019
11/24/2009,Nancy King,Customer_73699,Toyota,2023,18555.552,0.15,2783.3328,0.25,5334.7212,26673.61,0.14,3734.30484,4383.75316
4/28/2009,David Williams,Customer_73712,Chevrolet,2023,20101.686,0.15,3015.2529,0.25,5779.234725,28896.17,0.03,866.8852088,7927.598791
12/17/2015,Richard Pierce,Customer_73734,Toyota,2015,28751.112,0.15,4312.6668,0.25,8265.9447,41329.72,0.08,3306.37788,9272.23012
9/5/2015,Edward Adams,Customer_73737,Nissan,2022,18561.348,0.15,2784.2022,0.25,5336.38755,26681.94,0.02,533.638755,7586.953245
5/4/2015,Emily Johnson,Customer_73746,Chevrolet,2021,17854.512,0.15,2678.1768,0.25,5133.1722,25665.86,0.04,1026.63444,6784.71356
1/18/2015,Ryan Robinson,Customer_73755,Mazda,2023,27166.272,0.15,4074.9408,0.25,7810.3032,39051.52,0.12,4686.18192,7199.06608
10/17/2009,Mary Butler,Customer_73761,Mazda,2017,17600.88,0.15,2640.132,0.25,5060.253,25301.27,0.1,2530.1265,5170.2635
1/28/2009,John Smith,Customer_73765,Honda,2022,25303.824,0.15,3795.5736,0.25,7274.8494,36374.25,0.04,1454.96988,9615.45612
2/1/2009,Susan Martinez,Customer_73779,Toyota,2019,18755.892,0.15,2813.3838,0.25,5392.31895,26961.59,0.11,2965.775423,5239.922577
4/25/2009,Jennifer Davis,Customer_73785,Tesla,2015,65059.524,0.15,9758.9286,0.25,18704.61315,93523.07,0.13,12157.99855,16305.54745
12/13/2009,Joseph Scott,Customer_73791,Nissan,2016,18181.926,0.15,2727.2889,0.25,5227.303725,26136.52,0.13,3397.747421,4556.846579
3/19/2015,Richard Pierce,Customer_73799,Toyota,2020,16896.768,0.15,2534.5152,0.25,4857.8208,24289.1,0.12,2914.69248,4477.63952
11/27/2015,Elizabeth Thomas,Customer_73813,Nissan,2018,23006.256,0.15,3450.9384,0.25,6614.2986,33071.49,0.04,1322.85972,8742.37428
4/21/2015,Richard Pierce,Customer_73835,Toyota,2024,30299.22,0.15,4544.883,0.25,8711.02575,43555.13,0.05,2177.756438,11078.15356
11/5/2009,Nancy King,Customer_73845,Ford,2022,36792.63,0.15,5518.8945,0.25,10577.88113,52889.41,0.05,2644.470281,13452.30972
6/2/2009,Donna Lee,Customer_73847,Mazda,2022,26926.02,0.15,4038.903,0.25,7741.23075,38706.15,0.1,3870.615375,7909.514625
4/9/2015,Ryan Robinson,Customer_73865,Ford,2015,38991.96,0.15,5848.794,0.25,11210.1885,56050.94,0.05,2802.547125,14256.43288
8/22/2015,Patricia Wilson,Customer_73868,Ford,2022,57210.444,0.15,8581.5666,0.25,16448.00265,82240.01,0.14,11513.60186,13515.96414
2/13/2015,Jacob Walker,Customer_73874,Mazda,2015,25331.292,0.15,3799.6938,0.25,7282.74645,36413.73,0.02,728.274645,10354.16336
2/28/2009,Jacob Walker,Customer_73879,Nissan,2015,13573.134,0.15,2035.9701,0.25,3902.276025,19511.38,0.03,585.3414038,5352.904596
9/21/2009,William Young,Customer_73883,Nissan,2020,13161.06,0.15,1974.159,0.25,3783.80475,18919.02,0.02,378.380475,5379.579525
10/22/2015,Joseph Scott,Customer_73885,Chevrolet,2020,27582.84,0.15,4137.426,0.25,7930.0665,39650.33,0.02,793.00665,11274.48335
4/7/2015,Donna Lee,Customer_73886,BMW,2018,52465.482,0.15,7869.8223,0.25,15083.82608,75419.13,0.11,8296.104341,14657.54366
5/16/2015,Sandra Moore,Customer_73893,Mazda,2017,27743.31,0.15,4161.4965,0.25,7976.201625,39881.01,0.05,1994.050406,10143.64959
12/21/2009,Anthony Hernandez,Customer_73897,Toyota,2016,21549.24,0.15,3232.386,0.25,6195.4065,30977.03,0.08,2478.1626,6949.6274
11/4/2015,Christopher Martinez,Customer_73899,BMW,2023,55396.902,0.15,8309.5353,0.25,15926.60933,79633.05,0.03,2388.991399,21847.1566
6/1/2009,Jennifer Davis,Customer_73904,Chevrolet,2017,31611.75,0.15,4741.7625,0.25,9088.378125,45441.89,0.13,5907.445781,7922.694219
12/15/2009,Dorothy Hall,Customer_73926,Nissan,2017,14453.532,0.15,2168.0298,0.25,4155.39045,20776.95,0.11,2285.464748,4037.953252
3/19/2015,Susan Martinez,Customer_73930,Honda,2020,31646.496,0.15,4746.9744,0.25,9098.3676,45491.84,0.12,5459.02056,8386.32344
11/21/2015,Emily Johnson,Customer_73934,Toyota,2015,21774.33,0.15,3266.1495,0.25,6260.119875,31300.6,0.15,4695.089906,4831.180094
10/15/2009,Susan Martinez,Customer_73938,Honda,2022,14491.26,0.15,2173.689,0.25,4166.23725,20831.19,0.06,1249.871175,5090.058825
3/17/2009,Jessica Brown,Customer_73943,Mercedes,2018,422130.408,0.15,63319.5612,0.25,121362.4923,606812.46,0.07,42476.87231,142205.1797
7/10/2015,Barbara Garcia,Customer_73946,Mazda,2024,25943.64,0.15,3891.546,0.25,7458.7965,37293.98,0.03,1118.819475,10231.52053
8/22/2015,Edward Adams,Customer_73953,Ford,2024,39638.34,0.15,5945.751,0.25,11396.02275,56980.11,0.05,2849.005688,14492.76431
12/14/2015,Emily Johnson,Customer_73954,Toyota,2024,31005.63,0.15,4650.8445,0.25,8914.118625,44570.59,0.11,4902.765244,8662.194756
10/8/2015,Matthew White,Customer_73978,Ford,2017,55124.79,0.15,8268.7185,0.25,15848.37713,79241.89,0.15,11886.28284,12230.81716
8/5/2009,Margaret Lopez,Customer_73989,Honda,2015,22763.79,0.15,3414.5685,0.25,6544.589625,32722.95,0.05,1636.147406,8323.012594
7/25/2009,David Williams,Customer_74008,Honda,2018,19080.24,0.15,2862.036,0.25,5485.569,27427.85,0.07,1919.94915,6427.66085
1/19/2009,Sandra Moore,Customer_74011,Nissan,2022,20414.592,0.15,3062.1888,0.25,5869.1952,29345.98,0.08,2347.67808,6583.70992
4/25/2009,Edward Adams,Customer_74034,BMW,2020,55159.452,0.15,8273.9178,0.25,15858.34245,79291.71,0.11,8722.088348,15410.16965
3/21/2009,Matthew White,Customer_74048,Nissan,2016,28218.468,0.15,4232.7702,0.25,8112.80955,40564.05,0.07,2839.483343,9506.098657
3/26/2009,Dorothy Hall,Customer_74054,Honda,2024,15586.2,0.15,2337.93,0.25,4481.0325,22405.16,0.05,1120.258125,5698.701875
7/18/2009,Margaret Lopez,Customer_74070,Toyota,2016,28309.698,0.15,4246.4547,0.25,8139.038175,40695.19,0.09,3662.567179,8722.924821
12/31/2015,Jessica Brown,Customer_74080,Ford,2020,28302.57,0.15,4245.3855,0.25,8136.988875,40684.94,0.07,2847.946106,9534.423894
5/27/2015,Daniel Taylor,Customer_74083,Honda,2024,22126.032,0.15,3318.9048,0.25,6361.2342,31806.17,0.14,4452.86394,5227.27406
1/18/2009,Donna Lee,Customer_74084,Honda,2023,27674.4,0.15,4151.16,0.25,7956.39,39781.95,0.04,1591.278,10516.272
4/25/2015,Donna Lee,Customer_74092,Honda,2016,30464.838,0.15,4569.7257,0.25,8758.640925,43793.2,0.11,4817.252509,8511.109491
11/13/2009,Margaret Lopez,Customer_74093,Tesla,2022,38197.074,0.15,5729.5611,0.25,10981.65878,54908.29,0.07,3843.580571,12867.63543
6/1/2015,Barbara Garcia,Customer_74097,BMW,2019,53705.748,0.15,8055.8622,0.25,15440.40255,77202.01,0.06,4632.120765,18864.14124
6/27/2015,Jessica Brown,Customer_74103,BMW,2016,39275.28,0.15,5891.292,0.25,11291.643,56458.22,0.08,4516.6572,12666.2828
10/14/2009,James Miller,Customer_74116,Tesla,2022,65110.158,0.15,9766.5237,0.25,18719.17043,93595.85,0.11,10295.54373,18190.14827
9/22/2015,David Williams,Customer_74127,Ford,2018,36182.448,0.15,5427.3672,0.25,10402.4538,52012.27,0.11,5721.34959,10108.47241
6/17/2009,Kevin Lewis,Customer_74136,Nissan,2017,27825.21,0.15,4173.7815,0.25,7999.747875,39998.74,0.05,1999.936969,10173.59303
5/11/2009,Emily Johnson,Customer_74178,Nissan,2024,21471.66,0.15,3220.749,0.25,6173.10225,30865.51,0.05,1543.275563,7850.574437
1/27/2015,Jacob Walker,Customer_74179,Nissan,2018,22957.584,0.15,3443.6376,0.25,6600.3054,33001.53,0.04,1320.06108,8723.88492
10/7/2009,Christopher Martinez,Customer_74192,Nissan,2018,26105.004,0.15,3915.7506,0.25,7505.18865,37525.94,0.07,2626.816028,8794.119972
7/11/2015,Barbara Garcia,Customer_74201,Nissan,2015,20698.08,0.15,3104.712,0.25,5950.698,29753.49,0.07,2082.7443,6972.6657
9/24/2015,Joseph Scott,Customer_74207,Toyota,2021,23816.916,0.15,3572.5374,0.25,6847.36335,34236.82,0.07,2396.577173,8023.326827
5/28/2015,Sandra Moore,Customer_74211,Tesla,2024,33242.838,0.15,4986.4257,0.25,9557.315925,47786.58,0.03,1433.597389,13110.14461
11/10/2015,Nancy King,Customer_74222,Ford,2018,28168.608,0.15,4225.2912,0.25,8098.4748,40492.37,0.04,1619.69496,10704.06704
12/22/2015,Edward Adams,Customer_74223,Mazda,2023,31103.73,0.15,4665.5595,0.25,8942.322375,44711.61,0.05,2235.580594,11372.29941
12/17/2015,Nancy King,Customer_74243,Honda,2019,29694.282,0.15,4454.1423,0.25,8537.106075,42685.53,0.03,1280.565911,11710.68209
8/10/2015,Jessica Brown,Customer_74244,Honda,2022,32157.834,0.15,4823.6751,0.25,9245.377275,46226.89,0.09,4160.419774,9908.636226
6/24/2009,Margaret Lopez,Customer_74252,Chevrolet,2019,24466.2,0.15,3669.93,0.25,7034.0325,35170.16,0.1,3517.01625,7186.94375
2/13/2009,Mary Butler,Customer_74275,Ford,2018,27914.616,0.15,4187.1924,0.25,8025.4521,40127.26,0.13,5216.543865,6996.100135
5/27/2009,Michael Jones,Customer_74281,BMW,2021,39664.8,0.15,5949.72,0.25,11403.63,57018.15,0.12,6842.178,10511.172
3/6/2009,Barbara Garcia,Customer_74288,Mazda,2024,31103.52,0.15,4665.528,0.25,8942.262,44711.31,0.12,5365.3572,8242.4328
3/24/2009,James Miller,Customer_74298,Tesla,2020,57294.648,0.15,8594.1972,0.25,16472.2113,82361.06,0.07,5765.273955,19301.13805
11/16/2009,Jessica Brown,Customer_74304,Chevrolet,2019,16988.604,0.15,2548.2906,0.25,4884.22365,24421.12,0.07,1709.478278,5723.037722
8/29/2009,David Williams,Customer_74316,Toyota,2023,19446.12,0.15,2916.918,0.25,5590.7595,27953.8,0.14,3913.53165,4594.14835
8/9/2015,Elizabeth Thomas,Customer_74326,Honda,2018,26790.624,0.15,4018.5936,0.25,7702.3044,38511.52,0.12,4621.38264,7099.51336
2/27/2009,Jacob Walker,Customer_74336,Ford,2021,54791.466,0.15,8218.7199,0.25,15752.54648,78762.73,0.09,7088.645914,16882.61809
9/27/2015,Susan Martinez,Customer_74338,Honda,2019,25381.704,0.15,3807.2556,0.25,7297.2399,36486.2,0.01,364.861995,10739.63401
1/4/2009,Margaret Lopez,Customer_74345,Toyota,2024,30728.16,0.15,4609.224,0.25,8834.346,44171.73,0.08,3533.7384,9909.8316
5/11/2009,Mary Butler,Customer_74348,Chevrolet,2020,19461.45,0.15,2919.2175,0.25,5595.166875,27975.83,0.15,4196.375156,4318.004844
3/15/2009,Michael Jones,Customer_74367,Toyota,2019,30830.166,0.15,4624.5249,0.25,8863.672725,44318.36,0.03,1329.550909,12158.64309
5/16/2009,Joseph Scott,Customer_74370,Honda,2017,15346.908,0.15,2302.0362,0.25,4412.23605,22061.18,0.14,3088.565235,3625.706765
4/11/2015,William Young,Customer_74372,BMW,2019,66591.804,0.15,9988.7706,0.25,19145.14365,95725.72,0.13,12444.34337,16689.57263
11/24/2015,Patricia Wilson,Customer_74374,Ford,2022,63262.92,0.15,9489.438,0.25,18188.0895,90940.45,0.06,5456.42685,22221.10315
11/13/2009,James Miller,Customer_74398,Chevrolet,2022,30747.888,0.15,4612.1832,0.25,8840.0178,44200.09,0.11,4862.00979,8590.19221
3/1/2015,Richard Pierce,Customer_74402,Nissan,2015,16734.552,0.15,2510.1828,0.25,4811.1837,24055.92,0.09,2165.032665,5156.335335
5/31/2015,Anthony Hernandez,Customer_74404,Toyota,2018,18718.344,0.15,2807.7516,0.25,5381.5239,26907.62,0.14,3767.06673,4422.20927
7/2/2009,William Young,Customer_74409,Nissan,2018,28560.174,0.15,4284.0261,0.25,8211.050025,41055.25,0.01,410.5525013,12084.5235
7/17/2015,Ryan Robinson,Customer_74411,Nissan,2021,28633.356,0.15,4295.0034,0.25,8232.08985,41160.45,0.06,2469.626955,10057.46705
2/26/2009,Barbara Garcia,Customer_74412,Chevrolet,2017,18262.944,0.15,2739.4416,0.25,5250.5964,26252.98,0.12,3150.35784,4839.67816
2/6/2009,Elizabeth Thomas,Customer_74415,BMW,2017,55614.888,0.15,8342.2332,0.25,15989.2803,79946.4,0.02,1598.92803,22732.58397
7/12/2009,James Miller,Customer_74425,BMW,2023,62158.95,0.15,9323.8425,0.25,17870.69813,89353.49,0.05,4467.674531,22726.86547
9/5/2015,Dorothy Hall,Customer_74438,Chevrolet,2022,30731.58,0.15,4609.737,0.25,8835.32925,44176.65,0.1,4417.664625,9027.405375
2/18/2009,William Young,Customer_74450,Toyota,2017,26892.624,0.15,4033.8936,0.25,7731.6294,38658.15,0.06,2319.48882,9446.03718
6/25/2009,Donna Lee,Customer_74471,BMW,2021,58228.89,0.15,8734.3335,0.25,16740.80588,83704.03,0.09,7533.362644,17941.77736
9/29/2015,David Williams,Customer_74473,Honda,2015,29210.952,0.15,4381.6428,0.25,8398.1487,41990.74,0.13,5458.796655,7320.991345
8/17/2015,Margaret Lopez,Customer_74474,Ford,2018,46434.384,0.15,6965.1576,0.25,13349.8854,66749.43,0.08,5339.95416,14975.09184
12/13/2015,Jacob Walker,Customer_74487,Mazda,2018,14925.96,0.15,2238.894,0.25,4291.2135,21456.07,0.05,1072.803375,5457.306625
5/5/2009,Patricia Wilson,Customer_74513,BMW,2017,63191.7,0.15,9478.755,0.25,18167.61375,90838.07,0.1,9083.806875,18562.56313
4/3/2015,Edward Adams,Customer_74522,Mercedes,2016,169963.56,0.15,25494.534,0.25,48864.5235,244322.62,0.15,36648.39263,37710.66737
9/20/2015,Donna Lee,Customer_74526,BMW,2020,45892.38,0.15,6883.857,0.25,13194.05925,65970.3,0.01,659.7029625,19418.21704
2/24/2015,Jacob Walker,Customer_74544,Honda,2018,31511.286,0.15,4726.6929,0.25,9059.494725,45297.47,0.07,3170.823154,10615.36085
4/15/2009,Christopher Martinez,Customer_74546,Nissan,2016,14399.616,0.15,2159.9424,0.25,4139.8896,20699.45,0.12,2483.93376,3815.90024
5/7/2015,James Miller,Customer_74547,Ford,2022,54398.61,0.15,8159.7915,0.25,15639.60038,78198,0.05,3909.900094,19889.48991
